TIME,ALB,ARG,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,CMR,COL,CRI,CYP,CZE,DEU,DEW,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,GBR,GEO,GRC,HKG,HRV,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MAR,MDG,MEX,MKD,MLT,NLD,NOR,NZL,OECD,OECDE,POL,PRT,ROU,RUS,SAU,SEN,SGP,SRB,SVK,SVN,SWE,TUR,USA,ZAF,ZMB
2018-11-30,38524534916.666664,1036558982500.0,1317465451416.6667,501130514583.3333,598063142833.3334,160873813166.66666,3135349256583.3335,1845719038250.0,599742388666.6666,475827067083.3333,21582409844416.668,95351951833.33333,742604791666.6666,106094475166.66667,35193488916.666664,435186911333.3333,4560279253333.333,1475016799000.0,331876589166.6667,16203078849416.666,1900226724583.3333,47835292333.333336,19882969018916.668,272503540500.00003,3113515761083.3335,3129448130500.0,54074709750.0,317027692000.0,463936009500.0,117679737916.66667,309992162916.6667,3098055466833.3335,8959557160000.0,410196177416.6667,20085804333.333332,356234647083.3333,2593398338333.3335,5337243772833.333,2210709700500.0,101375583083.33333,70637352583.33333,59187636333.333336,299608797750.0,42984514166.666664,2529684370333.3335,34681947083.333336,21934872083.333332,992054982250.0,370487071250.0,207882363333.33334,60968673133416.664,25394126206833.332,1209691631833.3333,357629881416.6667,571804821250.0,4196445305666.6665,1637133964750.0,53362666500.0,563616505583.3334,123125884750.0,170288084583.33334,80374744500.0,542750967166.6667,2299139848750.0,20445081250000.0,820817339250.0,62234590666.666664
2018-12-31,38690695000.0,1036307018000.0,1323863624000.0,503361417000.0,600269926000.0,161687808000.0,3145953190000.0,1852987755000.0,601868008000.0,478093905000.0,21736534820000.0,95835080000.0,747103675000.0,106583345000.0,35391230000.0,437355916000.0,4576056532000.0,1475016799000.0,333035355000.0,16260917791000.0,1905450021000.0,48133366000.0,19959777952000.0,273455993000.00003,3125379860000.0,3137072362000.0,54384905000.0,317881481000.0,465891515000.0,118176489000.0,311927137000.0,3116594552000.0,9021613788000.0,413324138000.0,20174854000.0,357372009000.0,2600326872000.0,5344060937000.0,2220442286000.0,101910429000.0,70825278000.0,59505492000.0,300886834000.0,43169242000.0,2535949668000.0,34872760000.0,22078512000.0,996447288000.0,373182531000.0,208311966000.0,61188802456000.0,25480975287000.0,1216240494000.0,359198932000.0,575806732000.0,4231840387000.0,1643610545000.0,53722712000.0,566206118000.0,123717018000.0,170864165000.0,80823475000.0,544594071000.0,2302309895000.0,20533058000000.0,823603406000.0,62564660000.0
2019-01-31,38893254833.333336,1036092903833.3334,1325007389166.6667,505595385333.3333,603675795083.3334,162845525666.66666,3153900207500.0,1854718782166.6667,603641896416.6666,478870620000.0,21878649316083.332,96260422750.0,751227536666.6666,107280756250.0,35678641000.0,440228978916.6667,4592162513166.667,1475016799000.0,334311234666.6667,16342183729750.0,1915989566500.0,48435465000.0,20067046205416.668,274508237500.00003,3148528116750.0,3150172773083.3335,54695820000.0,319228069250.0,465922749083.3333,119029514416.66667,314143767583.3333,3134509215250.0,9063665746166.666,415735401333.3333,20284654250.0,358477980583.3333,2611597746416.6665,5344797429500.0,2222665976166.6665,102721809000.0,71099502416.66667,59798200666.666664,301933203916.6667,43398366083.333336,2535434004333.3335,35082974000.0,22306187333.333332,1000435654416.6666,373242779583.3333,209966391166.66666,61388466488166.664,25596301789833.332,1225543957166.6667,361238235916.6667,581202308333.3334,4245696628166.6665,1646525853500.0,54014129833.333336,567566744333.3334,124638222333.33333,171830405416.66666,81412974250.0,547525681416.6667,2303212989166.6665,20603717833333.332,824996222583.3334,62734408500.0
2019-02-28,39095814666.666664,1035878789666.6666,1326151154333.3333,507829353666.6667,607081664166.6666,164003243333.33334,3161847225000.0,1856449809333.3333,605415784833.3334,479647335000.0,22020763812166.668,96685765500.0,755351398333.3334,107978167500.0,35966052000.0,443102041833.3333,4608268494333.333,1475016799000.0,335587114333.3333,16423449668500.0,1926529112000.0,48737564000.0,20174314458833.332,275560482000.0,3171676373500.0,3163273184166.6665,55006735000.0,320574657500.0,465953983166.6667,119882539833.33333,316360398166.6667,3152423878500.0,9105717704333.334,418146664666.6667,20394454500.0,359583952166.6667,2622868620833.3335,5345533922000.0,2224889666333.3335,103533189000.0,71373726833.33333,60090909333.333336,302979573833.3333,43627490166.666664,2534918340666.6665,35293188000.0,22533862666.666668,1004424020833.3334,373303028166.6667,211620816333.33334,61588130520333.336,25711628292666.668,1234847420333.3333,363277539833.3333,586597884666.6666,4259552869333.3335,1649441162000.0,54305547666.666664,568927370666.6666,125559426666.66667,172796645833.33334,82002473500.0,550457291833.3334,2304116083333.3335,20674377666666.668,826389039166.6666,62904157000.0
2019-03-31,39298374500.0,1035664675500.0,1327294919500.0,510063322000.0,610487533250.0,165160961000.0,3169794242500.0,1858180836500.0,607189673250.0,480424050000.0,22162878308250.0,97111108250.0,759475260000.0,108675578750.0,36253463000.0,445975104750.0,4624374475500.0,1475016799000.0,336862994000.0,16504715607250.0,1937068657500.0,49039663000.0,20281582712250.0,276612726500.0,3194824630250.0,3176373595250.0,55317650000.0,321921245750.0,465985217250.0,120735565250.0,318577028750.0,3170338541750.0,9147769662500.0,420557928000.0,20504254750.0,360689923750.0,2634139495250.0,5346270414500.0,2227113356500.0,104344569000.0,71647951250.0,60383618000.0,304025943750.0,43856614250.0,2534402677000.0,35503402000.0,22761538000.0,1008412387250.0,373363276750.0,213275241500.0,61787794552500.0,25826954795500.0,1244150883500.0,365316843750.0,591993461000.0,4273409110500.0,1652356470500.0,54596965500.0,570287997000.0,126480631000.0,173762886250.0,82591972750.0,553388902250.0,2305019177500.0,20745037500000.0,827781855750.0,63073905500.0
2019-04-30,39500934333.333336,1035450561333.3334,1328438684666.6667,512297290333.3333,613893402333.3334,166318678666.66666,3177741260000.0,1859911863666.6667,608963561666.6666,481200765000.0,22304992804333.332,97536451000.0,763599121666.6666,109372990000.0,36540874000.0,448848167666.6667,4640480456666.667,1475016799000.0,338138873666.6667,16585981546000.0,1947608203000.0,49341762000.0,20388850965666.668,277664971000.0,3217972887000.0,3189474006333.3335,55628565000.0,323267834000.0,466016451333.3333,121588590666.66667,320793659333.3333,3188253205000.0,9189821620666.666,422969191333.3333,20614055000.0,361795895333.3333,2645410369666.6665,5347006907000.0,2229337046666.6665,105155949000.0,71922175666.66667,60676326666.666664,305072313666.6667,44085738333.333336,2533887013333.3335,35713616000.0,22989213333.333332,1012400753666.6666,373423525333.3333,214929666666.66666,61987458584666.664,25942281298333.332,1253454346666.6667,367356147666.6667,597389037333.3334,4287265351666.6665,1655271779000.0,54888383333.333336,571648623333.3334,127401835333.33333,174729126666.66666,83181472000.0,556320512666.6666,2305922271666.6665,20815697333333.332,829174672333.3334,63243654000.0
2019-05-31,39703494166.666664,1035236447166.6666,1329582449833.3333,514531258666.6667,617299271416.6666,167476396333.33334,3185688277500.0,1861642890833.3333,610737450083.3334,481977480000.0,22447107300416.668,97961793750.0,767722983333.3334,110070401250.0,36828285000.0,451721230583.3333,4656586437833.333,1475016799000.0,339414753333.3333,16667247484750.0,1958147748500.0,49643861000.0,20496119219083.332,278717215500.0,3241121143750.0,3202574417416.6665,55939480000.0,324614422250.0,466047685416.6667,122441616083.33333,323010289916.6667,3206167868250.0,9231873578833.334,425380454666.6667,20723855250.0,362901866916.6667,2656681244083.3335,5347743399500.0,2231560736833.3335,105967329000.0,72196400083.33333,60969035333.333336,306118683583.3333,44314862416.666664,2533371349666.6665,35923830000.0,23216888666.666668,1016389120083.3334,373483773916.6667,216584091833.33334,62187122616833.336,26057607801166.668,1262757809833.3333,369395451583.3333,602784613666.6666,4301121592833.3335,1658187087500.0,55179801166.666664,573009249666.6666,128323039666.66667,175695367083.33334,83770971250.0,559252123083.3334,2306825365833.3335,20886357166666.668,830567488916.6666,63413402500.0
2019-06-30,39906054000.0,1035022333000.0,1330726215000.0,516765227000.0,620705140500.0,168634114000.0,3193635295000.0,1863373918000.0,612511338500.0,482754195000.0,22589221796500.0,98387136500.0,771846845000.0,110767812500.0,37115696000.0,454594293500.0,4672692419000.0,1475016799000.0,340690633000.0,16748513423500.0,1968687294000.0,49945960000.0,20603387472500.0,279769460000.0,3264269400500.0,3215674828500.0,56250395000.0,325961010500.0,466078919500.0,123294641500.0,325226920500.0,3224082531500.0,9273925537000.0,427791718000.0,20833655500.0,364007838500.0,2667952118500.0,5348479892000.0,2233784427000.0,106778709000.0,72470624500.0,61261744000.0,307165053500.0,44543986500.0,2532855686000.0,36134044000.0,23444564000.0,1020377486500.0,373544022500.0,218238517000.0,62386786649000.0,26172934304000.0,1272061273000.0,371434755500.0,608180190000.0,4314977834000.0,1661102396000.0,55471219000.0,574369876000.0,129244244000.0,176661607500.0,84360470500.0,562183733500.0,2307728460000.0,20957017000000.0,831960305500.0,63583151000.0
2019-07-31,40108613833.333336,1034808218833.3334,1331869980166.6667,518999195333.3333,624111009583.3334,169791831666.66666,3201582312500.0,1865104945166.6667,614285226916.6666,483530910000.0,22731336292583.332,98812479250.0,775970706666.6666,111465223750.0,37403107000.0,457467356416.6667,4688798400166.667,1475016799000.0,341966512666.6667,16829779362250.002,1979226839500.0,50248059000.0,20710655725916.668,280821704500.0,3287417657250.0,3228775239583.3335,56561310000.0,327307598750.0,466110153583.3333,124147666916.66667,327443551083.3333,3241997194750.0,9315977495166.666,430202981333.3333,20943455750.0,365113810083.3333,2679222992916.6665,5349216384500.0,2236008117166.6665,107590089000.0,72744848916.66667,61554452666.666664,308211423416.6667,44773110583.333336,2532340022333.3335,36344258000.0,23672239333.333332,1024365852916.6666,373604271083.3333,219892942166.66666,62586450681166.664,26288260806833.332,1281364736166.6667,373474059416.6667,613575766333.3334,4328834075166.6665,1664017704500.0,55762636833.333336,575730502333.3334,130165448333.33333,177627847916.66666,84949969750.0,565115343916.6666,2308631554166.6665,21027676833333.332,833353122083.3334,63752899500.0
2019-08-31,40311173666.666664,1034594104666.6666,1333013745333.3333,521233163666.6667,627516878666.6666,170949549333.33334,3209529330000.0,1866835972333.3333,616059115333.3334,484307625000.0,22873450788666.668,99237822000.0,780094568333.3334,112162635000.0,37690518000.0,460340419333.3333,4704904381333.333,1475016799000.0,343242392333.3333,16911045301000.002,1989766385000.0,50550158000.0,20817923979333.332,281873949000.0,3310565914000.0,3241875650666.6665,56872225000.0,328654187000.0,466141387666.6667,125000692333.33333,329660181666.6667,3259911858000.0,9358029453333.334,432614244666.6667,21053256000.0,366219781666.6667,2690493867333.3335,5349952877000.0,2238231807333.3335,108401469000.0,73019073333.33333,61847161333.333336,309257793333.3333,45002234666.666664,2531824358666.6665,36554472000.0,23899914666.666668,1028354219333.3334,373664519666.6667,221547367333.33334,62786114713333.336,26403587309666.668,1290668199333.3333,375513363333.3333,618971342666.6666,4342690316333.3335,1666933013000.0,56054054666.666664,577091128666.6666,131086652666.66667,178594088333.33334,85539469000.0,568046954333.3334,2309534648333.3335,21098336666666.668,834745938666.6666,63922648000.0
2019-09-30,40513733500.0,1034379990500.0,1334157510500.0,523467132000.0,630922747750.0,172107267000.0,3217476347500.0,1868566999500.0,617833003750.0,485084340000.0,23015565284750.0,99663164750.0,784218430000.0,112860046250.0,37977929000.0,463213482250.0,4721010362500.0,1475016799000.0,344518272000.0,16992311239750.002,2000305930500.0,50852257000.0,20925192232750.0,282926193500.0,3333714170750.0,3254976061750.0,57183140000.0,330000775250.0,466172621750.0,125853717750.0,331876812250.0,3277826521250.0,9400081411500.0,435025508000.0,21163056250.0,367325753250.0,2701764741750.0,5350689369500.0,2240455497500.0,109212849000.0,73293297750.0,62139870000.0,310304163250.0,45231358750.0,2531308695000.0,36764686000.0,24127590000.0,1032342585750.0,373724768250.0,223201792500.0,62985778745500.0,26518913812500.0,1299971662500.0,377552667250.0,624366919000.0,4356546557500.0,1669848321500.0,56345472500.0,578451755000.0,132007857000.0,179560328750.0,86128968250.0,570978564750.0,2310437742500.0,21168996500000.0,836138755250.0,64092396500.0
2019-10-31,40716293333.333336,1034165876333.3334,1335301275666.6667,525701100333.3333,634328616833.3334,173264984666.66666,3225423365000.0,1870298026666.6667,619606892166.6666,485861055000.0,23157679780833.332,100088507500.0,788342291666.6666,113557457500.0,38265340000.0,466086545166.6667,4737116343666.667,1475016799000.0,345794151666.6667,17073577178500.002,2010845476000.0,51154356000.0,21032460486166.668,283978438000.0,3356862427500.0,3268076472833.3335,57494055000.0,331347363500.0,466203855833.3333,126706743166.66667,334093442833.3333,3295741184500.0,9442133369666.666,437436771333.3333,21272856500.0,368431724833.3333,2713035616166.6665,5351425862000.0,2242679187666.6665,110024229000.0,73567522166.66667,62432578666.666664,311350533166.6667,45460482833.333336,2530793031333.3335,36974900000.0,24355265333.333332,1036330952166.6666,373785016833.3333,224856217666.66666,63185442777666.664,26634240315333.332,1309275125666.6667,379591971166.6667,629762495333.3334,4370402798666.6665,1672763630000.0,56636890333.333336,579812381333.3334,132929061333.33333,180526569166.66666,86718467500.0,573910175166.6666,2311340836666.6665,21239656333333.332,837531571833.3334,64262145000.0
2019-11-30,40918853166.666664,1033951762166.6666,1336445040833.3333,527935068666.6667,637734485916.6666,174422702333.33334,3233370382500.0,1872029053833.3333,621380780583.3334,486637770000.0,23299794276916.668,100513850250.0,792466153333.3334,114254868750.0,38552751000.0,468959608083.3333,4753222324833.333,1475016799000.0,347070031333.3333,17154843117250.002,2021385021500.0,51456455000.0,21139728739583.332,285030682500.0,3380010684250.0,3281176883916.6665,57804970000.0,332693951750.0,466235089916.6667,127559768583.33333,336310073416.6667,3313655847750.0,9484185327833.334,439848034666.6667,21382656750.0,369537696416.6667,2724306490583.3335,5352162354500.0,2244902877833.3335,110835609000.0,73841746583.33333,62725287333.333336,312396903083.3333,45689606916.666664,2530277367666.6665,37185114000.0,24582940666.666668,1040319318583.3334,373845265416.6667,226510642833.33334,63385106809833.336,26749566818166.668,1318578588833.3333,381631275083.3333,635158071666.6666,4384259039833.3335,1675678938500.0,56928308166.666664,581173007666.6666,133850265666.66667,181492809583.33334,87307966750.0,576841785583.3334,2312243930833.3335,21310316166666.668,838924388416.6666,64431893500.0
2019-12-31,41121413000.0,1033737648000.0,1337588806000.0,530169037000.0,641140355000.0,175580420000.0,3241317400000.0,1873760081000.0,623154669000.0,487414485000.0,23441908773000.0,100939193000.0,796590015000.0,114952280000.0,38840162000.0,471832671000.0,4769328306000.0,1475016799000.0,348345911000.0,17236109056000.002,2031924567000.0,51758554000.0,21246996993000.0,286082927000.0,3403158941000.0,3294277295000.0,58115885000.0,334040540000.0,466266324000.0,128412794000.0,338526704000.0,3331570511000.0,9526237286000.0,442259298000.0,21492457000.0,370643668000.0,2735577365000.0,5352898847000.0,2247126568000.0,111646989000.0,74115971000.0,63017996000.0,313443273000.0,45918731000.0,2529761704000.0,37395328000.0,24810616000.0,1044307685000.0,373905514000.0,228165068000.0,63584770842000.0,26864893321000.0,1327882052000.0,383670579000.0,640553648000.0,4398115281000.0,1678594247000.0,57219726000.0,582533634000.0,134771470000.0,182459050000.0,87897466000.0,579773396000.0,2313147025000.0,21380976000000.0,840317205000.0,64601642000.0
2020-01-31,41013485250.0,1026107079333.3334,1345361939166.6667,528535617916.6667,640183723416.6666,175564278666.66666,3238965761750.0,1867191741000.0,622198097083.3334,486911085750.0,23509732670083.332,101069233416.66667,794308309416.6666,114634503666.66667,38682514333.333336,470693100000.0,4763311861833.333,1475016799000.0,348840234500.0,17179921734666.668,2012541523583.3333,51815239250.0,21190181134000.0,286344709750.0,3390606633833.3335,3276183486333.3335,57842900916.666664,331538555750.0,464160876583.3333,127730563333.33333,338079631500.0,3329209532250.0,9482810789250.0,444685283666.6667,21359783250.0,370642089583.3333,2721317244916.6665,5345411681916.667,2252933262250.0,111700461416.66667,74244366000.0,62995676500.0,311685303000.0,45694494083.333336,2513426626083.3335,37270939500.0,24672175916.666668,1044232255083.3334,371943897583.3333,228459627833.33334,63461982788750.0,26788434423083.332,1328761275500.0,381693149750.0,640687894916.6666,4395546650500.0,1674422514583.3333,57341134666.666664,580495277666.6666,134779032666.66667,182230449583.33334,87733483750.0,579896274833.3334,2314768405666.6665,21354267500000.0,836661874333.3334,64514785166.666664
2020-02-29,40905557500.0,1018476510666.6666,1353135072333.3333,526902198833.3333,639227091833.3334,175548137333.33334,3236614123500.0,1860623401000.0,621241525166.6666,486407686500.0,23577556567166.668,101199273833.33333,792026603833.3334,114316727333.33333,38524866666.666664,469553529000.0,4757295417666.667,1475016799000.0,349334558000.0,17123734413333.336,1993158480166.6667,51871924500.0,21133365275000.0,286606492500.0,3378054326666.6665,3258089677666.6665,57569916833.333336,329036571500.0,462055429166.6667,127048332666.66667,337632559000.0,3326848553500.0,9439384292500.0,447111269333.3333,21227109500.0,370640511166.6667,2707057124833.3335,5337924516833.333,2258739956500.0,111753933833.33333,74372761000.0,62973357000.0,309927333000.0,45470257166.666664,2497091548166.6665,37146551000.0,24533735833.333332,1044156825166.6666,369982281166.6667,228754187666.66666,63339194735500.0,26711975525166.668,1329640499000.0,379715720500.0,640822141833.3334,4392978020000.0,1670250782166.6667,57462543333.333336,578456921333.3334,134786595333.33334,182001849166.66666,87569501500.0,580019153666.6666,2316389786333.3335,21327559000000.0,833006543666.6666,64427928333.333336
2020-03-31,40797629750.0,1010845942000.0,1360908205500.0,525268779750.0,638270460250.0,175531996000.0,3234262485250.0,1854055061000.0,620284953250.0,485904287250.0,23645380464250.0,101329314250.0,789744898250.0,113998951000.0,38367219000.0,468413958000.0,4751278973500.0,1475016799000.0,349828881500.0,17067547092000.002,1973775436750.0,51928609750.0,21076549416000.0,286868275250.0,3365502019500.0,3239995869000.0,57296932750.0,326534587250.0,459949981750.0,126366102000.0,337185486500.0,3324487574750.0,9395957795750.0,449537255000.0,21094435750.0,370638932750.0,2692797004750.0,5330437351750.0,2264546650750.0,111807406250.0,74501156000.0,62951037500.0,308169363000.0,45246020250.0,2480756470250.0,37022162500.0,24395295750.0,1044081395250.0,368020664750.0,229048747500.0,63216406682250.0,26635516627250.0,1330519722500.0,377738291250.0,640956388750.0,4390409389500.0,1666079049750.0,57583952000.0,576418565000.0,134794158000.0,181773248750.0,87405519250.0,580142032500.0,2318011167000.0,21300850500000.0,829351213000.0,64341071500.0
2020-04-30,40689702000.0,1003215373333.3334,1368681338666.6667,523635360666.6667,637313828666.6666,175515854666.66666,3231910847000.0,1847486721000.0,619328381333.3334,485400888000.0,23713204361333.332,101459354666.66667,787463192666.6666,113681174666.66667,38209571333.333336,467274387000.0,4745262529333.333,1475016799000.0,350323205000.0,17011359770666.668,1954392393333.3333,51985295000.0,21019733557000.0,287130058000.0,3352949712333.3335,3221902060333.3335,57023948666.666664,324032603000.0,457844534333.3333,125683871333.33333,336738414000.0,3322126596000.0,9352531299000.0,451963240666.6667,20961762000.0,370637354333.3333,2678536884666.6665,5322950186666.667,2270353345000.0,111860878666.66667,74629551000.0,62928718000.0,306411393000.0,45021783333.333336,2464421392333.3335,36897774000.0,24256855666.666668,1044005965333.3334,366059048333.3333,229343307333.33334,63093618629000.0,26559057729333.332,1331398946000.0,375760862000.0,641090635666.6666,4387840759000.0,1661907317333.3333,57705360666.666664,574380208666.6666,134801720666.66667,181544648333.33334,87241537000.0,580264911333.3334,2319632547666.6665,21274142000000.0,825695882333.3334,64254214666.666664
2020-05-31,40581774250.0,995584804666.6666,1376454471833.3333,522001941583.3333,636357197083.3334,175499713333.33334,3229559208750.0,1840918381000.0,618371809416.6666,484897488750.0,23781028258416.668,101589395083.33333,785181487083.3334,113363398333.33333,38051923666.666664,466134816000.0,4739246085166.667,1475016799000.0,350817528500.0,16955172449333.334,1935009349916.6667,52041980250.0,20962917698000.0,287391840750.0,3340397405166.6665,3203808251666.6665,56750964583.333336,321530618750.0,455739086916.6667,125001640666.66667,336291341500.0,3319765617250.0,9309104802250.0,454389226333.3333,20829088250.0,370635775916.6667,2664276764583.3335,5315463021583.333,2276160039250.0,111914351083.33333,74757946000.0,62906398500.0,304653423000.0,44797546416.666664,2448086314416.6665,36773385500.0,24118415583.333332,1043930535416.6666,364097431916.6667,229637867166.66666,62970830575750.0,26482598831416.668,1332278169500.0,373783432750.0,641224882583.3334,4385272128500.0,1657735584916.6667,57826769333.333336,572341852333.3334,134809283333.33334,181316047916.66666,87077554750.0,580387790166.6666,2321253928333.3335,21247433500000.0,822040551666.6666,64167357833.333336
2020-06-30,40473846500.0,987954236000.0,1384227605000.0,520368522500.0,635400565500.0,175483572000.0,3227207570500.0,1834350041000.0,617415237500.0,484394089500.0,23848852155500.0,101719435500.0,782899781500.0,113045622000.0,37894276000.0,464995245000.0,4733229641000.0,1475016799000.0,351311852000.0,16898985128000.0,1915626306500.0,52098665500.0,20906101839000.0,287653623500.0,3327845098000.0,3185714443000.0,56477980500.0,319028634500.0,453633639500.0,124319410000.0,335844269000.0,3317404638500.0,9265678305500.0,456815212000.0,20696414500.0,370634197500.0,2650016644500.0,5307975856500.0,2281966733500.0,111967823500.0,74886341000.0,62884079000.0,302895453000.0,44573309500.0,2431751236500.0,36648997000.0,23979975500.0,1043855105500.0,362135815500.0,229932427000.0,62848042522500.0,26406139933500.0,1333157393000.0,371806003500.0,641359129500.0,4382703498000.0,1653563852500.0,57948178000.0,570303496000.0,134816846000.0,181087447500.0,86913572500.0,580510669000.0,2322875309000.0,21220725000000.0,818385221000.0,64080501000.0
2020-07-31,40365918750.0,980323667333.3334,1392000738166.6667,518735103416.6667,634443933916.6666,175467430666.66666,3224855932250.0,1827781701000.0,616458665583.3334,483890690250.0,23916676052583.332,101849475916.66667,780618075916.6666,112727845666.66667,37736628333.333336,463855674000.0,4727213196833.333,1475016799000.0,351806175500.0,16842797806666.668,1896243263083.3333,52155350750.0,20849285980000.0,287915406250.0,3315292790833.3335,3167620634333.3335,56204996416.666664,316526650250.0,451528192083.3333,123637179333.33333,335397196500.0,3315043659750.0,9222251808750.0,459241197666.6667,20563740750.0,370632619083.3333,2635756524416.6665,5300488691416.667,2287773427750.0,112021295916.66667,75014736000.0,62861759500.0,301137483000.0,44349072583.333336,2415416158583.3335,36524608500.0,23841535416.666668,1043779675583.3334,360174199083.3333,230226986833.33334,62725254469250.0,26329681035583.332,1334036616500.0,369828574250.0,641493376416.6666,4380134867500.0,1649392120083.3333,58069586666.666664,568265139666.6666,134824408666.66667,180858847083.33334,86749590250.0,580633547833.3334,2324496689666.6665,21194016500000.0,814729890333.3334,63993644166.666664
2020-08-31,40257991000.0,972693098666.6666,1399773871333.3333,517101684333.3333,633487302333.3334,175451289333.33334,3222504294000.0,1821213361000.0,615502093666.6666,483387291000.0,23984499949666.668,101979516333.33333,778336370333.3334,112410069333.33333,37578980666.666664,462716103000.0,4721196752666.667,1475016799000.0,352300499000.0,16786610485333.334,1876860219666.6667,52212036000.0,20792470121000.0,288177189000.0,3302740483666.6665,3149526825666.6665,55932012333.333336,314024666000.0,449422744666.6667,122954948666.66667,334950124000.0,3312682681000.0,9178825312000.0,461667183333.3333,20431067000.0,370631040666.6667,2621496404333.3335,5293001526333.333,2293580122000.0,112074768333.33333,75143131000.0,62839440000.0,299379513000.0,44124835666.666664,2399081080666.6665,36400220000.0,23703095333.333332,1043704245666.6666,358212582666.6667,230521546666.66666,62602466416000.0,26253222137666.668,1334915840000.0,367851145000.0,641627623333.3334,4377566237000.0,1645220387666.6667,58190995333.333336,566226783333.3334,134831971333.33334,180630246666.66666,86585608000.0,580756426666.6666,2326118070333.3335,21167308000000.0,811074559666.6666,63906787333.333336
2020-09-30,40150063250.0,965062530000.0,1407547004500.0,515468265250.0,632530670750.0,175435148000.0,3220152655750.0,1814645021000.0,614545521750.0,482883891750.0,24052323846750.0,102109556750.0,776054664750.0,112092293000.0,37421333000.0,461576532000.0,4715180308500.0,1475016799000.0,352794822500.0,16730423164000.0,1857477176250.0,52268721250.0,20735654262000.0,288438971750.0,3290188176500.0,3131433017000.0,55659028250.0,311522681750.0,447317297250.0,122272718000.0,334503051500.0,3310321702250.0,9135398815250.0,464093169000.0,20298393250.0,370629462250.0,2607236284250.0,5285514361250.0,2299386816250.0,112128240750.0,75271526000.0,62817120500.0,297621543000.0,43900598750.0,2382746002750.0,36275831500.0,23564655250.0,1043628815750.0,356250966250.0,230816106500.0,62479678362750.0,26176763239750.0,1335795063500.0,365873715750.0,641761870250.0,4374997606500.0,1641048655250.0,58312404000.0,564188427000.0,134839534000.00002,180401646250.0,86421625750.0,580879305500.0,2327739451000.0,21140599500000.0,807419229000.0,63819930500.0
2020-10-31,40042135500.0,957431961333.3334,1415320137666.6667,513834846166.6667,631574039166.6666,175419006666.66666,3217801017500.0,1808076681000.0,613588949833.3334,482380492500.0,24120147743833.332,102239597166.66667,773772959166.6666,111774516666.66667,37263685333.333336,460436961000.0,4709163864333.333,1475016799000.0,353289146000.0,16674235842666.668,1838094132833.3333,52325406500.0,20678838403000.0,288700754500.0,3277635869333.3335,3113339208333.3335,55386044166.666664,309020697500.0,445211849833.3333,121590487333.33333,334055979000.0,3307960723500.0,9091972318500.0,466519154666.6667,20165719500.0,370627883833.3333,2592976164166.6665,5278027196166.667,2305193510500.0,112181713166.66667,75399921000.0,62794801000.0,295863573000.0,43676361833.333336,2366410924833.3335,36151443000.0,23426215166.666668,1043553385833.3334,354289349833.3333,231110666333.33334,62356890309500.0,26100304341833.332,1336674287000.0,363896286500.0,641896117166.6666,4372428976000.0,1636876922833.3333,58433812666.666664,562150070666.6666,134847096666.66669,180173045833.33334,86257643500.0,581002184333.3334,2329360831666.6665,21113891000000.0,803763898333.3334,63733073666.666664
2020-11-30,39934207750.0,949801392666.6666,1423093270833.3333,512201427083.3333,630617407583.3334,175402865333.33334,3215449379250.0,1801508341000.0,612632377916.6666,481877093250.0,24187971640916.668,102369637583.33333,771491253583.3334,111456740333.33333,37106037666.666664,459297390000.0,4703147420166.667,1475016799000.0,353783469500.0,16618048521333.334,1818711089416.6667,52382091750.0,20622022544000.0,288962537250.0,3265083562166.6665,3095245399666.6665,55113060083.333336,306518713250.0,443106402416.6667,120908256666.66667,333608906500.0,3305599744750.0,9048545821750.0,468945140333.3333,20033045750.0,370626305416.6667,2578716044083.3335,5270540031083.333,2311000204750.0,112235185583.33333,75528316000.0,62772481500.0,294105603000.0,43452124916.666664,2350075846916.6665,36027054500.0,23287775083.333332,1043477955916.6666,352327733416.6667,231405226166.66666,62234102256250.0,26023845443916.668,1337553510500.0,361918857250.0,642030364083.3334,4369860345500.0,1632705190416.6667,58555221333.333336,560111714333.3334,134854659333.33334,179944445416.66666,86093661250.0,581125063166.6666,2330982212333.3335,21087182500000.0,800108567666.6666,63646216833.333336
2020-12-31,39826280000.0,942170824000.0,1430866404000.0,510568008000.0,629660776000.0,175386724000.0,3213097741000.0,1794940001000.0,611675806000.0,481373694000.0,24255795538000.0,102499678000.0,769209548000.0,111138964000.0,36948390000.0,458157819000.0,4697130976000.0,1475016799000.0,354277793000.0,16561861200000.0,1799328046000.0,52438777000.0,20565206685000.0,289224320000.0,3252531255000.0,3077151591000.0,54840076000.0,304016729000.0,441000955000.0,120226026000.0,333161834000.0,3303238766000.0,9005119325000.0,471371126000.0,19900372000.0,370624727000.0,2564455924000.0,5263052866000.0,2316806899000.0,112288658000.0,75656711000.0,62750162000.0,292347633000.0,43227888000.0,2333740769000.0,35902666000.0,23149335000.0,1043402526000.0,350366117000.0,231699786000.0,62111314203000.0,25947386546000.0,1338432734000.0,359941428000.0,642164611000.0,4367291715000.0,1628533458000.0,58676630000.0,558073358000.0,134862222000.00002,179715845000.0,85929679000.0,581247942000.0,2332603593000.0,21060474000000.0,796453237000.0,63559360000.0
